,post_id,owner_id,comment_id,from_id,text,reply_to_user,reply_to_comment,parents_stack,num_answer,date
1655,3958,10078,3965,19767,"Alya, спасибо! Интересно было прочитать и согласна с автором.",10078.0,3964.0,[],0,1414678372
1656,3958,10078,3967,65164,Какая ты умница👏👏👏👏👏👏👏😘,,,[],0,1415102374
1657,3956,10078,3957,1812,"Аль, а что конкретно, напиши в личку я ж сайтики делал",,,[],0,1413544241
1658,3950,10078,3951,79324,"Аля, тоже была на его лекции на Фотофакультете, потрясающий фотограф! ты такая умница, что учишься, молодец!!",,,[],0,1412712375
1659,3950,10078,3952,10078,"Спасибо, Олеся!
ты сегодня была???",79324.0,3951.0,[],0,1412712425
1660,3950,10078,3953,79324,"Аля, нет, давно была очень, но это тоже была первая лекция, меня приглашали с собой друзья послушать)",,,[],0,1412712636
1661,3950,10078,3954,10078,"Я подумала, что мы разминулись..
Это традиция на Фотофакультете, что первую лекцию читает именно он, его репортажные серии конечно высший класс!",79324.0,3953.0,[],0,1412712894
1662,3946,10078,3947,774293,Аля! Ты лучшая!!!,,,[],0,1412670121
1663,3946,10078,3948,10078,"Спасибо, Юля!
Наша съемка мне очень нравится и мне кажется она тоже удалась!)",774293.0,3947.0,[],0,1412670319
1664,3946,10078,3949,774293,Да! Еще как..,,,[],0,1412670376
1665,3938,10078,3939,774293,Омг! Класс,,,[],0,1410927020
1666,3938,10078,4045,30661,у тебя тут такие волосы красивые! как у куколки),,,[],0,1417949023
1667,3938,10078,4642,517891920,"hello dear, am doctor Ben Oz from the united nations health team. i hope to here from you. here is my hangout bendydallas@gmail.com",,,[],0,1542850362
1668,3937,10078,3940,774293,Супер!!! Я в восторге,,,[],0,1410927102
1669,3937,10078,3941,30582,Отличные фото!,,,[],0,1410947404
1670,3937,10078,3943,774293,Аля! Я пересмотрела фото! Ты очень красивая и яркая девушка... Рыжий- твой цвет. И ты умница. 😘😘😘.,,,[],0,1410983674
1671,3937,10078,3944,10078,"[id774293|Юля], спасибо, за такие слова!
Мне очень приятно!",774293.0,3943.0,[],0,1410983717
1672,3915,10078,3916,191338,"Поздравляю, молодец!) какая в этом году тема была?)",,,[],0,1410783971
1673,3915,10078,3917,10078,"Спасибо)
Тема экспресс-съемки была ""Угол"", они еще поменяли местами туры, теперь сначала съемка, потом собеседование с портфолио и результатами первого тура.",191338.0,3916.0,[],0,1410784084
1674,3915,10078,3918,232146,"охохо, поздравляю! Ты , конечно, и так круто снимаешь, но еще и вышку получить !",,,[],0,1410784084
1675,3915,10078,3919,10078,"Спасибо, Маша! Я решила, что практика в репортажке лишней не будет)) Да и корочки тоже)",232146.0,3918.0,[],0,1410784444
1676,3915,10078,3920,191338,"Я в прошлом году тоже бегала экспресс-съемку, но в результате сдавать не понесла) но было забавно)",,,[],0,1410785397
1677,3915,10078,3921,10078,"Ну вот! а было бы здорово там встретится!
Мне кажется, ты бы тоже прошла! Там портфолио решает многое, да и 1 кадр из съемки достойный можно найти, так что если пойдешь в следующем году буду болеть за тебя!",191338.0,3920.0,[],0,1410785729
1678,3915,10078,3922,191338,"Не знаю, честно говоря, в общем-то не так чтобы я плохо наснимала, но поняла, что в сочетании с офисной работой мне не потянуть, там достаточно плотная нагрузка",,,[],0,1410786131
1679,3915,10078,3924,10078,"Да, нагрузка меня тоже пугает, но моя работа не в офисе, поэтому мне по проще в этом)",191338.0,3922.0,[],0,1410786836
1680,3915,10078,3925,158881,Это прекрасно! Поздравляю!,,,[],0,1410787119
1681,3915,10078,3926,191338,"Думаю, что все отлично будет, расскажи потом, как тебе учеба, было бы интересно почитать ;)",,,[],0,1410787647
1682,3915,10078,3927,10078,Спасибо!,158881.0,3925.0,[],0,1410787907
1683,3915,10078,3928,10078,расскажу)) думаю и фото буду иногда показывать),191338.0,3926.0,[],0,1410787926
1684,3915,10078,3929,205059360,Поздравляю!),,,[],0,1410788400
1685,3915,10078,3930,10078,спасибо))),205059360.0,3929.0,[],0,1410788885
1686,3915,10078,3931,30661,"а я сначала совсем не поверила.совсем-совсем))
а потом прочитала и начала понемножечку верить)",,,[],0,1410794276
1687,3915,10078,3932,10078,почему не поверила))?,30661.0,3931.0,[],0,1410795742
1688,3915,10078,3933,30661,потому что это ж нежданчик!),10078.0,3932.0,[],0,1410797368
1689,3915,10078,3934,231920205,Молодец! Поздравляю!,,,[],0,1410847238
1690,3915,10078,3935,10078,"Спасибо, Паша!",231920205.0,3934.0,[],0,1410866852
1691,3909,10078,3910,79324,"Аля,как здорово!",,,[],0,1409426842
1692,3905,10078,3906,8639332,ха-ха-ха! просто покорило!!! )))) кто автор???,,,[],0,1409227458
1693,3905,10078,3907,10078,"[id8639332|Марина], к сожалению не знаю, наткнулась на просторах сети)",8639332.0,3906.0,[],0,1409227707
1694,3905,10078,3914,9204356,чудненько,,,[],0,1410477242
1695,3900,10078,3901,18901648,"Я очень рада, что тебе понравилось!)",,,[],0,1408657791
1696,3900,10078,3902,10078,"Спасибо, еще раз, Катя!",18901648.0,3901.0,[],0,1408698992
1697,3887,10078,3888,55184541,Я готова ) но в будни не могу ( жалко что на вых нет таких съемок (,,,[],0,1404323821
1698,3887,10078,3889,10078,"Дорогая, я про тебя помню всегда))
Но в данном случае мы ищем новые лица, тех кого мы еще не снимали)",55184541.0,3888.0,[],0,1404323970
1699,3887,10078,3891,113387910,еще ищите?),,,[],0,1404944766
1700,3887,10078,3892,10078,"нет, увы уже не ищем!",113387910.0,3891.0,[],0,1405097700
1701,3868,10078,3869,8639332,"ты показываешь Питер так, как будто это не Питер )) Отлично!",,,[],0,1401542336
1702,3868,10078,3870,220836,"На мой взгляд, на фото самый-самый Петербург.) Отлично!!!",,,[],0,1401544204
1703,3868,10078,3875,10078,"Да, Юль, мне кажется, тоже, что это самый-самый Питер!)
но круто, что всем кажется по разному=)",220836.0,3870.0,[],0,1403036274
1704,3864,10078,3865,42130174,классно!!! сова!,,,[],0,1400092971
1705,3864,10078,3866,10243,она так урчит)),,,[],0,1400093589
1706,3858,10078,3859,3702231,Cool! Не болей... Тефлелька замечательно вышла =3,,,[],0,1399213155
1707,3858,10078,3860,9059398,Спер,,,[],0,1399489920
1708,3858,10078,3861,10078,"у меня еще фотки есть, я могу в личку скинуть)",9059398.0,3860.0,[],0,1399492667
1709,3853,10078,3854,830050,"Круто! А я еле вспомнила, откуда этот колоритный типчик.",,,[],0,1398863594
1710,3853,10078,3855,10078,"да, я бы его сама не запомнила, если бы не фото))",830050.0,3854.0,[],0,1398863935
1711,3853,10078,3856,18901648,"Аля, ну вообще! Молодчага!!!!!",,,[],0,1398873021
1712,3853,10078,3857,10078,"спасибо, Катя!",18901648.0,3856.0,[],0,1398898997
1713,3846,10078,3847,8639332,"мейка почти и не видно ))) классно, мне тоже понравились...",,,[],0,1398702676
1714,3846,10078,3848,10078,он натуральным и должен был казаться на снимках),8639332.0,3847.0,[],0,1398702709
1715,3837,10078,3838,3249,"о, какие новости! 👍",,,[],0,1398675316
1716,3837,10078,3839,10078,"да)) это очень спонтанная поездка!)
нашли отличные билеты из Лаппеенранты, и вот летим на 3 дня)",3249.0,3838.0,[],0,1398675400
1717,3837,10078,3840,3249,классно! с кем?,,,[],0,1398675573
1718,3837,10078,3841,10078,"с подругами))
такой девичий отрыв)",3249.0,3840.0,[],0,1398675621
1719,3837,10078,3842,3249,офигенно👯👯👍,,,[],0,1398675646
1720,3837,10078,3843,10078,Дааа! Я в предвкушении🎉👯👠,3249.0,3842.0,[],0,1398675720
1721,3837,10078,3844,184853,"Был там прошлым летом, достопримечательности можно за день обойти), это вокзал, замок в центре и парк вокруг него + пара музеев. Но самое классное это этот памятник)",,,[],0,1398676138
1722,3837,10078,3845,10078,"о, это отлично у нас всего 3 дня, значит нам хватит на все))",184853.0,3844.0,[],0,1398678028
1723,3837,10078,3849,774293,Алечка😆😆😆Я с 14 по 18 там))),,,[],0,1398744098
1724,3837,10078,3851,10078,"Ох, как жаль! Немного разойдемся в датах!((",774293.0,3849.0,[],0,1398753193
1725,3832,10078,3833,438373,Ээх )) кому-то повезет :),,,[],0,1398254262
1726,3832,10078,3834,2491106,"жаль,что мы сейчас в Москве",,,[],0,1398264983
1727,3820,10078,3824,220836,"Ты закупилась кремами?) 
А отношение к солнцу...считаю, насчет этого,- они молодцы!",,,[],0,1397557434
1728,3820,10078,3825,10078,"нет)) мне вроде они не нужны)
а там если кожа не совсем светлого оттенка то считается, что человек работает в поле, а значит он из низшего сословия)

у нас загар совсем другое означает)",220836.0,3824.0,[],0,1397557890
1729,3820,10078,3826,220836,Аляяяя))) вот ты)))) я не дочитала последнее твое предложение и начала уже радоваться за себя и светлую кожу)))))),,,[],0,1397558659
1730,3820,10078,3827,10078,"Стоит ехать в Корею))))
Хотя у нас к светлой коже же тоже нормально относятся))) так что тебе не о чем переживать)",220836.0,3826.0,[],0,1397558781
1731,3804,10078,3805,24867,"Молодцы, девчонки, что выбрались)) Очень круто",,,[],0,1397306402
1732,3804,10078,3806,24867,Но чучхейцам бы это не понравилось,,,[],0,1397306619
1733,3804,10078,3807,10078,мы старались не приближаться к границе с Северной Кореей)) Хотя там есть специальные экскурсии на демилитаризованную зону.,24867.0,3806.0,[],0,1397306973
1734,3804,10078,3808,24867,"Приближайся, не приближайся - даже без помощи тэпходонов отсталая артиллерия северян способна превратить Сеул в пепелище.
Я уже продолжительное время выясняю, как визу в КНДР получить. Боюсь, что недолго им осталось. Надо успеть посмотреть))",,,[],0,1397307550
1735,3804,10078,3809,10078,"а меня теперь туда не пустят) со штампом южной кореи)
Говорят еще, что при туристическом визите в  КНДР, рядом с тобой ненавязчиво ходит неразговорчивый человек в штатском, смотрит  что бы ты не увидел, того что не надо) Так что будь аккуратен))) Хотя страна интересная!
Думаю русским визу можно спокойно получить!",24867.0,3808.0,[],0,1397307780
1736,3804,10078,3810,24867,"Не сомневаюсь даже))
Ходит офицер, так и есть)
Проблема в том, что в КНДР самостоятельно не попасть. Если индивидуальный тур заказывать, то получается дороже Японии. А группы набирают оч мутные европейские турагенства с предоплатой. Можно в нашем Приморье попробовать на месте разрулить, но это еще тот прикол, сама понимаешь)) Посмотрим, в общем)",10078.0,3809.0,[],0,1397308224
1737,3804,10078,3811,24867,или через Поднебесную лезть. Но хрен редьки не слаще)),,,[],0,1397308347
1738,3804,10078,3812,10078,"Да, сложно!
Но при большом желании все возможно)
Если поездка произойдет жду от тебя красочных рассказов!",24867.0,3811.0,[],0,1397308720
1739,3804,10078,3813,24867,"[id10078|Alya], замётано))",10078.0,3812.0,[],0,1397308996
1740,3804,10078,3815,220836,"Часть вторая-по суровее, информационнее. В приходе найти мужчину...ооооО!",,,[],0,1397496657
1741,3804,10078,3817,10078,"Буддийские монастыри обязывают писать строже=)
Про приход-это один из вариантов, как найти  подходящую жену, вообще в Корее с этим строго, часто родители выбирают подходящую девушку для сына, а пары, которые встречаются в университете почти никогда не женятся друг на друге.",220836.0,3815.0,[],0,1397498085
1742,3804,10078,3818,220836,"[id10078|Аля], про пары из университетов...) у нас, почти, так же, только родители не причастны)",10078.0,3817.0,[],0,1397499995
1743,3804,10078,3819,10078,"ну все-таки у нас такое бывает))
а там вообще браки до 30 редкость)",220836.0,3818.0,[],0,1397500071
1744,3803,10078,3814,220836,"Про визы-даааааа... Спасибо, википедии))) Часть первая-улыбательная!) Спасибо, Аля)!",,,[],0,1397496395
1745,3803,10078,3816,10078,"спасибо, что дочитала, Юля)))",220836.0,3814.0,[],0,1397497882
1746,3803,10078,3821,30582,"Я хочу отметить, что для меня часть про визы бесительная! Я не могу смириться с этим!",,,[],0,1397552844
1747,3803,10078,3822,10078,"для меня тоже, ты же помнишь, как я звонила тебе в гневе из-за дурацкой справки с работы))",30582.0,3821.0,[],0,1397552902
1748,3803,10078,3823,30582,"[id10078|Аля], это да))))",10078.0,3822.0,[],0,1397553313
1749,3792,10078,3793,2613087,в следующий раз только ПОБЕДЫ),,,[],0,1397157901
1750,3792,10078,3794,10078,"Спасибо, Оля!
хотя, мне так хотелось 2 бесплатных билета в Сеул)))",2613087.0,3793.0,[],0,1397157946
1751,3792,10078,3795,2613087,"[id10078|Аля], я представляю)))) я тоже по собственной глупости и лени просрала путешествие на Мальдивы)))) теперь это стимул) очень горькое поражение(((",10078.0,3794.0,[],0,1397158005
1752,3792,10078,3796,10078,будем стараться!,2613087.0,3795.0,[],0,1397158092
1753,3792,10078,3797,69049,Очень здорово)) Отличная карточка!,,,[],0,1397158336
1754,3792,10078,3798,10078,"Спасибо, Лена!",69049.0,3797.0,[],0,1397158392
1755,3792,10078,3799,769036,"Че-то, например, второе место вообще отстой, на заставке местного тв тотже вид, но много лучше - а тут ни идеи, ни исполнения нет. ""Это все интриги, они не могут без этого (с)""",,,[],0,1397187906
1756,3792,10078,3800,61841,"Аля,очень интересная фотография, характерная)Поздравляю)",,,[],0,1397194385
1757,3792,10078,3801,10078,"Да, Саш, я тоже не все фотографии оценила, некоторые очень простые...у меня есть фотография из Кенджу похожая на ту, которая победила, но ее я не отсылала посчитала слишком банальной и не интересной для конкурса..",769036.0,3799.0,[],0,1397198010
1758,3792,10078,3802,10078,"Спасибо, Лиза!",61841.0,3800.0,[],0,1397198405
1759,3781,10078,3782,31327,"лучшие курсы английского - это постоянно иметь дело с английским языком) иначе все забывается, даже если учился на самых-самых крутых курсах)",,,[],0,1395828763
1760,3781,10078,3783,10078,"это понятно)
Но я хочу вспомнить базу, а для этого все-таки стоит походить на курсы. Ну и есть планы сдать в дальнейшем на сертификат TOEFL)",31327.0,3782.0,[],0,1395828968
1761,3781,10078,3784,31327,"[id10078|Аля], а зачем тебе этот сертификат? он же срочный) если нужна база - в инете есть куча учебников, которые в доступной форме объясняют базовые элементы)",10078.0,3783.0,[],0,1395829144
1762,3781,10078,3785,10078,"Я думаю поехать учиться в Хельсинки и для поступления туда нужен сертификат)
Мне самой себя сложно заставить заниматься несколько раз в неделю, на курсах проще)",31327.0,3784.0,[],0,1395829210
1763,3781,10078,3786,31327,"[id10078|Аля], ну тада понятно) спроси у Таня Красновой - она на какие-то ходит, вроде как, судя по FourSquare)",10078.0,3785.0,[],0,1395829334
1764,3781,10078,3787,10078,"спасибо, спрошу!",31327.0,3786.0,[],0,1395829384
1765,3781,10078,3788,41222,Все хвалят English first. Но там дороговато.,,,[],0,1395829798
1766,3781,10078,3789,10078,"Спасибо, Алена, буду смотреть эту школу)",41222.0,3788.0,[],0,1395830881
1767,3781,10078,3790,9074,ALM знакомые хвалят. У них американский вариант английского. Занятия на Чернышевской.,,,[],0,1395837510
1768,3781,10078,3791,10078,"Спасибо, Юля!
буду думать!",9074.0,3790.0,[],0,1395860071
1769,3769,10078,3770,30582,Я хочу! !!,,,[],0,1393878834
1770,3769,10078,3771,10078,"ты понятно))
если прихватишь с собой красивое платьишко вообще хорошо будет)",30582.0,3770.0,[],0,1393878924
1771,3769,10078,3772,30582,Там же холодно!,,,[],0,1393918967
1772,3769,10078,3773,10078,+19 вчера было)! И для красоты минут 5 и померзнуть можно)),,,[],0,1393919011
1773,3769,10078,3774,220836,+19...прекрасно!),,,[],0,1394019147
1774,3769,10078,3775,10078,я очень надеюсь на теплый и гостеприимный Стамбул),220836.0,3774.0,[],0,1394019200
1775,3765,10078,3766,10078,А у меня уже весна!!!))),,,[],0,1393510796
1776,3765,10078,3767,30582,"[id10078|Аля], уже у всех весна)) солнышко светит!",10078.0,3766.0,[],0,1393616112
1777,3765,10078,3768,10078,именно так),30582.0,3767.0,[],0,1393616154
1778,3765,10078,3778,9035511,,,,[],0,1394309352
1779,3749,10078,3750,2613087,Отличная съемка!),,,[],0,1388261596
1780,3749,10078,3751,10078,"спасибо, Оля)",2613087.0,3750.0,[],0,1388261696
1781,3743,10078,3763,30582,"блин, они офигенные",,,[],0,1390461687
1782,3736,10078,3737,6280684,Это было очень круто),,,[],0,1385463070
1783,3736,10078,3738,605566,:),,,[],0,1385477674
1784,3736,10078,3740,246320,"веселенькая была вечеринка, оу-ееееее..... и красивая....",,,[],0,1385494800
1785,3735,10078,3739,115537189,Очень хорошенькая.))),,,[],0,1385482950
1786,3686,10078,3687,1812,"У Ильи макбук, можешь у него спросить",,,[],0,1385030534
1787,3686,10078,3688,10078,"спасибо, в четверг, спрошу)",1812.0,3687.0,[],0,1385030788
1788,3686,10078,3689,10078,"оказалось, что не так просто с винды на мас перейти)",1812.0,3687.0,[],0,1385030844
1789,3686,10078,3690,1812,"Да, я б наверн не стал бы )",,,[],0,1385031805
1790,3686,10078,3691,31327,"нормально так переходится) денек потупил - дальше все пошло как по маслу) переношу жесткими дисками - чтобы Мак мог их нормально воспринимать, нужно поставить специальную прогу) Perian, кажется, называется) никаких особых приложений не скачивал)",,,[],0,1385032164
1791,3686,10078,3692,10078,"Сережа, завтра заеду есть пара вопросов))",31327.0,3691.0,[],0,1385045453
1792,3686,10078,3693,2365132,"если хочешь, чтобы флешки и внешние жёсткие определялись на маке (на любом, не только твоём) и винде, изначально форматируй их через дисковую утилиту (на маке) в exFAT .",,,[],0,1385074967
1793,3686,10078,3694,10078,"[id2365132|Андрей], в принципе можно же и fat32 использовать для фоток?
fat32 просто на любом компе откроется, а exFAT вроде не на всех версиях винды открывается?",2365132.0,3693.0,[],0,1385113377
1794,3686,10078,3695,2365132,"[id10078|Alya], fat32 на маке будет нерабочим. с Висты все винды поддерживают",10078.0,3694.0,[],0,1385149264
1795,3686,10078,3696,10078,"[id2365132|Андрей], как так, только сегодня все скинула фотки на флешку с форматом fat32 и все работает))",2365132.0,3695.0,[],0,1385149338
1796,3686,10078,3697,2365132,"[id10078|Alya], а в маке на эту-же флешку попробуй что-нибудь записать",10078.0,3696.0,[],0,1385149372
1797,3686,10078,3698,10078,"Я в маке её и записала, потом открыла в другом маке и на другом ноуте с виндой и все ок👍 так что видимо, этот формат тоже рабочий, но exFat тоже буду использовать, спасибо за наводку)",2365132.0,3697.0,[],0,1385149481
1798,3686,10078,3699,2365132,"[id10078|Alya], у меня он почему-то не пошёл)",10078.0,3698.0,[],0,1385154789
1799,3686,10078,3700,2365132,"а, разобрался, у меня версия ПО 10.5, там ещё fat32 не поддерживалось",,,[],0,1385155260
1800,3684,10078,3685,8639332,скоро уже новое! осталось-то чуть больше полугода :D,,,[],0,1385024076
1801,3684,10078,3701,30582,Мне приснились галины зеленые часы)),,,[],0,1385228465
1802,3672,10078,3673,517669,глазищи),,,[],0,1378478015
1803,3672,10078,4542,403936831,красотка,,,[],0,1483282269
1804,3659,10078,3660,79324,"главные слова от главного человека, это здорово)",,,[],0,1376343604
1805,3659,10078,3661,774293,Здорово! Как красиво...,,,[],0,1376359545
1806,3659,10078,3662,386725,Ой какая хорошенькая(:,,,[],0,1376367712
1807,3659,10078,3667,10078,Спасибо)),,,[],0,1376500516
1808,3659,10078,3668,220836,Бесценная похвала умнице дочке!!,,,[],0,1376555570
1809,3659,10078,3669,10078,"спасибо, Юля!",220836.0,3668.0,[],0,1377021164
1810,3654,10078,3655,79324,"Аля, вы большие молодцы!! очень много работы проделали, и такой отличный результат!",,,[],0,1376161866
1811,3654,10078,3656,10078,"[id79324|Олеся], спасибо!
Я тоже очень довольна!",79324.0,3655.0,[],0,1376162406
1812,3654,10078,3657,30661,"Альбом-шик,блеск,красота!
Ребята модели позируют со знанием дела))
Аля,все круто получилось)",,,[],0,1376211540
1813,3654,10078,3658,10078,"Спасибо, Лена!",30661.0,3657.0,[],0,1376249332
1814,3645,10078,3646,1812,ссылку на встречу/группу?,,,[],0,1374615192
1815,3622,10078,3623,19767,отлично!,,,[],0,1369224828
1816,3622,10078,3626,18901648,Агонь!!!! Ващеее!! Оч красивая,,,[],0,1369243419
1817,3622,10078,3627,246320,"[id18901648|Екатерина], спасибо)))",18901648.0,3626.0,[],0,1369243658
1818,3622,10078,3629,4350177,не узнала )) богатой будешь))),,,[],0,1369292888
1819,3622,10078,3630,562129,Страстная натура!,,,[],0,1369307264
1820,3622,10078,3633,246320,"[id4350177|Марина], эх, очень хоцца))))",4350177.0,3629.0,[],0,1369334193
1821,3622,10078,3634,61841,Ну просто супер!!!Красотка!,,,[],0,1369380720
1822,3621,10078,3628,246320,#byebyemonochrome,,,[],0,1369243804
1823,3612,10078,3613,7127,Заходишь в раздел друзья и там справа выбираешь - телефонная книга.,,,[],0,1368465545
1824,3612,10078,3614,10078,"я в курсе, но не у всех телефоны есть в открытом доступе!",7127.0,3613.0,[],0,1368465577
1825,3612,10078,3615,7127,Мало ли :) Хотел помочь,10078.0,3614.0,[],0,1368465617
1826,3612,10078,3616,10078,"спасибо, за добрый порыв=))",7127.0,3615.0,[],0,1368465821
1827,3612,10078,3617,54414952,А куда делся твой телефон?,,,[],0,1368466921
1828,3612,10078,3618,714304,Аля принесла жертву Солнцу Крыма),,,[],0,1368467021
1829,3612,10078,3619,10078,"[id54414952|Анюта], потерялся в крыму!",54414952.0,3617.0,[],0,1368467060
1830,3588,10078,3589,19767,А до скольки? я там могу быть только в 19.30,,,[],0,1365399542
1831,3588,10078,3590,10078,Давай я тебе часов в 7 позвоню и скажу будет ли смысл ехать!,19767.0,3589.0,[],0,1365401178
1832,3584,10078,3585,30582,офигенные фото!!!,,,[],0,1365352225
1833,3532,10078,3533,54414952,Погода пасмурная была?,,,[],0,1362147124
1834,3532,10078,3534,54414952,А то смотрю фотки не такие яркие как у нас...,,,[],0,1362147145
1835,3532,10078,3535,10078,"[id54414952|Анюта], ну да!",54414952.0,3533.0,[],0,1362147169
1836,3532,10078,3536,10078,"[id54414952|Анюта], ваши кстати тоже скоро себе выложу))",54414952.0,3534.0,[],0,1362147188
1837,3532,10078,3537,54414952,"[id10078|Аля], а будешь объединять несколько фоток в одну?",10078.0,3536.0,[],0,1362147221
1838,3532,10078,3538,10078,"[id54414952|Анюта], не знаю пока, если буду то пришлю тебе!",54414952.0,3537.0,[],0,1362147295
1839,3498,10078,3499,31327,"крутая штука) но ОС имеет очень много отличий от Windows) я очень часто гуглю, чтобы узнать, как что сделать)",,,[],0,1359464454
1840,3498,10078,3500,10078,"[id31327|Сергей], а у тебя какой?
и есть ли проблемы с установкой программного обеспечения?",31327.0,3499.0,[],0,1359464496
1841,3498,10078,3501,31327,"ммм..у меня хороший, большой) смотря какое ПО тебе нужно: Фотошоп и Лайтрум я нашел быстро и легко установил) остальным пока не замарачивался) знаю, что Офис не очень хорошо работает на Маке)",10078.0,3500.0,[],0,1359465114
1842,3498,10078,3502,10078,"ну в общем-то меня только фотошоп и лайтрум и интересует, значит с ними проблем не будет и это радует))",31327.0,3501.0,[],0,1359465565
1843,3498,10078,3503,31327,"в фотошопе немного другие ""горячие"" клавиши, да и в принципе управление процессом) но привыкнуть можно)",10078.0,3502.0,[],0,1359466316
1844,3480,10078,3481,88365157,жееееесть.. даже смотреть страшно)))),,,[],0,1358855221
1845,3480,10078,3482,88365157,хотя  я так прыгала...  дважды.. и лицом и спиной!,,,[],0,1358855246
1846,3480,10078,3483,10078,и как впечатления?,88365157.0,3482.0,[],0,1358855280
1847,3480,10078,3484,88365157,"[id10078|Аля], каждый раз страшно.. но во второй раз я собрала волю в кулак, поорала и прыгнула)))  здесь же главное переступить собственную грань)))",10078.0,3483.0,[],0,1358855429
1848,3480,10078,3485,3249,"ой, у меня дух захватывает!",,,[],0,1358855445
1849,3480,10078,3486,10078,"я всегда боюсь, как в первый раз...",88365157.0,3484.0,[],0,1358855557
1850,3480,10078,3487,10078,а вот и видео http://www.youtube.com/watch?v=FiePVzHzgY4&list=PLFvgyZYVE0OLkBp44rQIlEzCpBM_txofl&index=21,,,[],0,1358855889
1851,3480,10078,3488,3249,тебе веревка между ног попала- больно было???,,,[],0,1358856142
1852,3480,10078,3489,3249,Ужас какой! А что за крематорий? с действующего разрешают прыгать???,,,[],0,1358856157
1853,3480,10078,3490,10078,"[id3249|Алина], нет веревка не давит!
Просто объект так называется, потому что он рядом с крематорием, а так это просто недостроенное здание)",3249.0,3489.0,[],0,1358856298
1854,3480,10078,3491,3249,Слава Богу),,,[],0,1358856331
1855,3480,10078,3492,56087013,Вот это пинок))),,,[],0,1358856660
1856,3480,10078,3493,56087013,"Даже сальто почти получилось))
Эх.....дух действительно захватывает))",,,[],0,1358856685
1857,3480,10078,3494,10078,может тоже прыгнешь?,56087013.0,3493.0,[],0,1358856799
1858,3480,10078,3495,56087013,"ох, не знаю, не знаю...=))
Хотя канешна такое упущение нужно восполнить=))",10078.0,3494.0,[],0,1358856918
1859,3451,10078,3456,19767,Нравится!:),,,[],0,1356698768
1860,3425,10078,3426,54414952,Главное про нас не забудь=))),,,[],0,1355223436
1861,3425,10078,3427,10078,"[id54414952|Анюта], конечно не забуду, вот как раз сейчас разбираю фото для книжки!",54414952.0,3426.0,[],0,1355223480
1862,3425,10078,3428,33813,А про нас?),10078.0,3427.0,[],0,1355224240
1863,3425,10078,3429,10078,"[id33813|Алла], так мы же на этих выходных встречаемся)",33813.0,3428.0,[],0,1355224885
1864,3425,10078,3430,33813,"[id10078|Аля], я так,на всякий случай))))",10078.0,3429.0,[],0,1355225998
1865,3408,10078,3409,104735,красотка),,,[],0,1354739061
1866,3408,10078,3411,10243,аа! что-то знакомое! аахаха!,,,[],0,1354739633
1867,3408,10078,3412,10078,"[id10243|На], я просто только не так давно разгребла летние фотки)))",10243.0,3411.0,[],0,1354739661
1868,3408,10078,3413,10243,аа! я перепутала! ахахаха!,,,[],0,1354739690
1869,3408,10078,3415,10078,"хахах
не, это не с Ваниного др фотка)",10243.0,3413.0,[],0,1354739726
1870,3408,10078,3416,9035511,красная помада тебе очень идет!!!!,,,[],0,1354743609
1871,3408,10078,3417,10078,спасибо)),9035511.0,3416.0,[],0,1354743656
1872,3408,10078,3418,18703543,Сочная)))),,,[],0,1354770900
1873,3391,10078,3392,232146,"Я уронила ключи от машины в сугроб вчера вечером, тоже никуда не поехала, только в магаз за новыми замками.",,,[],0,1354282897
1874,3391,10078,3393,10078,ключи не нашла?,232146.0,3392.0,[],0,1354282944
1875,3391,10078,3394,232146,"[id10078|Аля], да где ж их теперь найдешь до весны. От замказ зажигания запасной еще был,а  от ручек прое***н был последний. Центральный замок Павлик так и не успел поставить. Хорошо,что вчера я забыла ее закрыть:)))))",10078.0,3393.0,[],0,1354283009
1876,3391,10078,3395,10078,"А магнитом не хочешь попробовать? ключи-то из металла может примагнитятся))?
это правда только предположение)",232146.0,3394.0,[],0,1354283311
1877,3391,10078,3396,232146,"[id10078|Аля], спасибо, попробую, пока не подмели там:))))))",10078.0,3395.0,[],0,1354283415
1878,3391,10078,3398,37676960,А я вот сегодня и в пробках по стояла и с собакой по метели погуляля... Короче весело!,,,[],0,1354303805
1879,3391,10078,3399,10078,Мне завтра тоже поездка предстоит( так не хочу откапывать машину((,37676960.0,3398.0,[],0,1354312006
1880,3391,10078,3400,7127,"Весь день за рулем, объездил весь город, в пробку встал только в час ночи. Что я сделал не так?",,,[],0,1354315989
1881,3391,10078,3401,10078,"Ммм,  ты маг и волшебник?  Сегодня вся лента новостей о 10 бальных пробках(",7127.0,3400.0,[],0,1354316929
1882,3391,10078,3402,7127,"[id10078|Аля], пробки - это медленное движение. По городу скорость была в среднем - 40км в час. Поэтому яндекс и оценивал на большой балл",10078.0,3401.0,[],0,1354317621
1883,3391,10078,3403,37676960,Ну про медленное движение это правда!!! Впечатление такое что дорожники в течении суток не замечали что идет снег!!!,,,[],0,1354317974
1884,3391,10078,3404,10078,"У нас так всегда,  для дорожных служб зима всегда приходит внезапно...",37676960.0,3403.0,[],0,1354321962
1885,3377,10078,3378,19767,"С днём рождения! и еще раз с днём рождения!:)  
Мы тебя любим! ♥",,,[],0,1353863409
