,post_id,owner_id,from_id,text,reply_owner_id,reply_post_id,num_comments,date
1990,17,10062,54121,"Ой, Гулька, с прошедшим! Висела ты, висела у меня в календаре, а все-таки я прозевала)",,,0,1178730912
1991,16,10062,88005,С ДНЕМ РОЖДЕНИЯ!!!!!!!!!!!!!!!!!!!!!!!!!,,,0,1178648886
1992,15,10062,43895,Поздравляю!,,,0,1178636965
1993,14,10062,74797,"С днем рождения, мелкая!",,,0,1178611240
1994,13,10062,10062,"Спасибо за поздравления! Это так здорово! Я и не думала, что их столько будет :-)",,,0,1178608368
1995,12,10062,70520,С Днем Рождения! всяческих приятностей и интересностей!,,,0,1178606701
1996,11,10062,390922,Happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy Birthday to YOU!!!!!,,,0,1178579454
1997,10,10062,30837,"Теперь могу тебя поздравить по нашему времени! С днем рождения! Шлю тебе горячий привет... он дойдет, ведь ты  совсем недалеко.",,,0,1178575422
1998,9,10062,29479,"С ДНЁМ РОЖДЕНИЯ, ГУ. 
Ты в общем.. эта.. ну.. супер. да.) и молодец, потому что столько всего уже сделала, столько успеваешь, везде побывала и т.п. ну я говорил, что завидую иногда филологам. именно из-за таких, как ты))))",,,0,1178573044
1999,8,10062,49923,"Гюльназ, поздравляю с днём рождения!:) Желаю успехов во всём:) И пусть Бог тебя хранит.",,,0,1178572414
2000,7,10062,127116,С днём рождения! :-),,,0,1178572052
2001,6,10062,73150,фотка супер!,,,0,1178138086
2002,5,10062,78128,"Привет, как поживаешь? Рада, что нашла тебя!!! :-))))))))))",,,0,1178096432
2003,4,10062,29479,"гугушечка, ты как там?..",,,0,1171754116
2004,3,10062,39628,И я тут:),,,0,1171630923
2005,2,10062,39628,и я тут,,,0,1170188592
2006,1,10062,29479,"чистая стена.. хм. так-так.. 
СПАРТАК-ЧЕМПИОН!!! 
во, другое дело)))",,,0,1169325486
2007,1048,10066,10066,,,,0,1596958041
2008,1916,10076,10076,,,,0,1565965019
2009,1913,10076,10076,Теперь так,,,2,1564903661
2010,1890,10076,10076,"Подписалась на рассылку [club388418|@mifbooks] по скорочтению #ускорительчтения. Третье письмо уже, а про скорость ни слова 😁. Зато очень классное задание по созданию визуальных заметок. Авторы этого миникурса советуют после каждой книги писать/рисовать визуальные заметки и дают рекомендации как это лучше делать, ну и дз. 
Это такое приятное занятие оказалось! Да ещё и жутко полезное. Я слушала вчера лекцию по ретуши портрета и решила по ней сделать визуальный конспект. Пока делала конспект поняла все, что не поняла вчера на лекции). Очень помогает систематизировать информацию, выискать самое главное, и при этом с удовольствием проводить время. 
Пошла за новой тетрадью 😉",,,12,1551777170
2011,1889,10076,10076,,,,0,1550866463
2012,1887,10076,10076,,,,2,1548195713
2013,1879,10076,10076,"Сижу такая, читаю книгу и думаю - о! Надо ссылочку мужу кинуть.
У вас бывает такое)?",,,5,1535544578
2014,1878,10076,10076,,,,0,1535369910
2015,1877,10076,10076,"Мое лицо, когда мама говорит, что купит мороженое",,,0,1535210240
2016,1875,10076,10076,,,,0,1532637793
2017,1874,10076,10076,"Полезный навык будет у меня ;)
Решится кто-нибудь на игру)?",,,0,1530916053
2018,1873,10076,10076,,,,0,1530023193
2019,1872,10076,10076,Хочешь красивый портрет - сфотографируй себя сам😂,,,0,1528988586
2020,1865,10076,10076,"Я нашла гениальный способ сфотографировать Борю без дежурной улыбки или корчения рож)
Правда,  боюсь, что он одноразовый))).
Я просила его внимательно смотреть в объектив и следить, что произойдет👀
Но оно того стоило! 
4 года!
С днем рождения поздравляем целый день)",,,6,1528463587
2021,1863,10076,10076,"Я кайфанула!
)))",,,0,1527972000
2022,1862,10076,10076,"Сегодня все поздравляют друг друга с днем защиты детей. Я правда не очень понимаю кого от чего защищать и зачем это праздновать. 
Мне подумалось другое. Сначала мы пытаемся быть для ребенка примером, стать лучше, делать лучше для него. А потом нам как-то придется убедить его, что мы обычные люди. 
#онаболевшем 
На фото чудесная карта papitama.map с которой начинается наше утро ☺",,,0,1527880873
2023,1861,10076,10076,,,,0,1527437312
2024,1859,10076,10076,"Главное сделать злое лицо на старте).
Наш второй старт год спустя, не чета первому. Все очень хорошо организовано, родители довольны, дети счастливы). Спасибо begovel_krd !
Боря, правда, упорно отказывается ходить на тренировки и сказал, что больше не поедет на гонку. По ходу творческая личность растет).
Есть варианты мотивации маленьких детей)? Подкуп, обман и угрозы не предлагать))).",,,1,1527413355
2025,1857,10076,10076,"Игры в ванной прекрасное тихое времяпрепровождение, стоящее пачки соли и флакона мыла).
Папины ботинки чтобы быть выше, как бы.
-Боря, а почему у тебя ухо красное? Комарик укусил?
- это на него, наверно, помидор попал. ",,,1,1527188039
2026,1856,10076,10076,"Обычно мне не понятно зачем фоткаться на фоне памятников, зданий , зарослей цветов и т. п.  Но мимо такого мужчины не смогла пройти 😂 ",,,1,1526228947
2027,1854,10076,10076,"Безудержное веселье в исполнении моего сына 😂 или как я провел 2 недели у бабушки.
Не думаю, что было так грустно, но фотки только такие 😂😂😂
Ну ничего, скоро лафа закончится, зато фотки может будут повеселее;)) ",,,0,1526158111
2028,1844,10076,10076,"Девочки и мальчики, помогите)! У кого-нибудь есть опыт передвижения по городу на самокате с ребенком? Или без ребенка). Поделитесь, пожалуйста. 
Может просто свои мысли озвучьте по этому поводу, для полноты картины)
Буду очень благодарна.",,,9,1526120595
2029,1830,10076,10076,"Угадайте с чем мороженое)? 
Не ограничивайте свою фантазию, сочетания оооочень необычные!",,,8,1525525903
2030,1823,10076,10076,"Съездили в Абрау-Дюрсо. Сходили на экскурсию, покатались на яхте (звучит только прикольно, а на самом деле пипец как страшно 😁).
Первый день без ребенка, ощущения как будто новые)) 
#visitabrau",,,0,1525193930
2031,1820,10076,10076,,,,3,1525088946
2032,1817,10076,10076,"Фэшн из май профэшн!😎
Очередной шопинг от Бори закончился новой кепкой и 2умя футболками с нинзяго, солнцезащитными  очками, а против мной выбранных шорт возражений не было (даже странно).
Кто-то нибудь знает модельные агентства в Краснодаре)))?",,,2,1525026161
2033,1816,10076,10076,"А вчера у нас был праздник открытия фонтанов! 
+30 в тени!!! Сложно поверить, что это апрель. А местные в +10 в начале марта жаловались, что хреновая весна!  +10, Карл! Это классная температура для питерского мая! 
А еще мне лор сказала, что в Краснодаре очень сильно люди болеют простудами. 
Вот такой противоречивый Краснодар.",,,0,1524939688
2034,1814,10076,10076,,,,0,1523539703
2035,1813,10076,10076,"Пройди тест и узнай, готов ли ты остаться человеком в нестандартной жизненной ситуации.",,,0,1522695872
2036,1812,10076,10076,,,,0,1522677940
2037,1803,10076,10076,"Давненько не было новых постов. 
Пофотографировала сегодня Борю и опять офигела, как он вырос. Прям взросляк - модный причесон). Покупали кросы вместе с ним сегодня,  чувствую грядет тяжелое время самостоятельного выбора одежды)). Итог похода в магазин - кроссы с человеком пауком, кепка с ним же, набор носков с марвеловскими героями и набор масок (да-да именно их) со всякими кошками (взят был ради «черной пантеры»). ",,,6,1521448996
2038,1800,10076,10076,,,,2,1517935975
2039,1799,10076,10076,"Друзья, аттракцион невиданной щедрости!
От горячо мной любимого преобразителя меня) 
В Питер чтоли по такому случаю слетать ;)",,,0,1516891461
2040,1791,10076,10076,"Сходили мы сегодня в приличный магазин. Я, после своей деревни (прости Тобольск) , чувствовала себя, как в музее (я такие продукты только в инстаграме видела 🙈). Купили продуктов местных 👍. Прям вот за некоторых отечественных производителей гордость берет, во всяком случае, упаковано красиво). На вкус будет пробовать. 
В планах добраться до рынка. Не могу только кабачки нигде найти,  не сезон что-ли)? ",,,7,1516455292
2041,1788,10076,10076,"Ответ на предыдущий пост - Краснодар)! Витя sosorvg уточни номер квартиры 😆
Сергей, шли адрес, и откуда ты знал))??? ",,,4,1515671155
2042,1776,10076,10076,"«к новым приключениям спешим, друзья»
В нашей семье значительное событие. Мы опять меняем город проживания!
Угадайте на какой)? Кто угадает, получит мой традиционный😊 приз - открытку).
Несколько наводок
Это в России (с узила поиск ха-ха)
И я там никогда не была 😇 ",,,11,1515386226
2043,1773,10076,10076,"Еще вам нашего прекрасного Будапешта. Не могу не поделиться) 
Скоро домой. ",,,1,1514488675
2044,1772,10076,10076,,,,0,1514449641
2045,1771,10076,10076,"У нас с Будапештрм любовь. Во всяком случае у нашей семьи к нему точно 😍
Шутка дня.  Боря научился просить у яндексовой Алисы включить ему мультик. Вот он и говорит «покажи мне, пожалуйста, мультик про чичилэнд», на что Алиса ему и отвечает «я стесняюсь» 😂. Мы вот привыкли как он говорит и не стесняемся ))) ",,,0,1514312936
2046,1769,10076,10076,"В Тобольске, конечно, хорошо, но в Будапеште лучше 😊 ",,,1,1514139974
2047,1767,10076,10076,,,,0,1511864655
2048,1763,10076,10076,"Льва вам в ленту) даже двух) 
Есть в Тобольске желающие фото в моем исполнении? Новый год же скоро, можно в студии с елкой что-нибудь замутить 🌵🌵🌵 безвозмездно (с вас студия и подпись)",,,2,1510810628
2049,1756,10076,10076,"На второй год жизни в Тобольске я уже начинаю продумывать варианты, как бы здесь остаться жить.",,,4,1510641118
2050,1755,10076,10076,У меня новая любовь,,,0,1510335509
2051,1754,10076,10076,,,,0,1510302279
2052,1747,10076,10076,"Нагнала я на Тобольск. 
Сходила таки на Матильду.  Если в общем - много шума из ничего. Красивый фильм,  плюс я еще стала сильно сентиментальная. Думала будет немного по-другому. Хотелось больше по любовь,  а меньше про альтернативную историю. 
Еще в плюс фильму то,  что вдохновил меня на интерес к тому времени.  Смотрю сериал про Распутина 1ого канала 😂. Надеюсь и до литературы дойти). #Тобольск #тобольскиебудни #мыздесьнадолго #нехочуникудауезжать #пойтиштолинаработу
А еще у нас зима! Все, как бы, до апреля! Не привычно, мягко говоря",,,5,1509731753
2053,1745,10076,10076,,,,0,1507993942
2054,1738,10076,10076,"Неправда ли осень прекрасное время для того, чтобы начать бегать)? 
Если уж я зиму выдержу, то уж лето вообще не проблема. 
Сколько раз я придумывала подобные фразы по пальцам не сосчитать, и хватало меня примерно на месяц. И так до следующего года. 
На этот раз как пойдет, не ставлю себе цели, не придумываю мотивационные лозунги, не подписываюсь на фитоняшек 😂. Хочу занимаюсь, не хочу не занимаюсь))).
Вы тренируетесь зимой на свежем воздухе? А при - 46))))? Делитесь опытом, очень интересно.
#спортивныйтобольск #чтохочутоиделаю #тобольск #тренировкизимой",,,6,1507619451
2055,1735,10076,10076,"Сижу я такая в Тобольске. Жду выхода ""Матильды"" (ну только ленивый ее теперь не посмотрит, после такого пиара). Резонно полагаю, что христианские активисты в такую глушь не добирутся. 
Наивная! ""Тобольск"", ""духовная столица Сибири"", ""царская семья"", ""ссылка"", ""Николай"", ""Матильда"" - тут пазл и сложился. Не дождаться мне - вдруг осознала я.
А ожидание было такое приятное, тем более, что в кино я хожу не часто.
Ждете? Пойдете? Сходили? Делитесь впечатлениями (только без спойлеров).",,,2,1507529981
2056,1734,10076,10076,"Два моих красавчика отправились поздравлять учителей.  Горжусь ими)!
#деньучителя #букетизовощей #букетизовощейтобольск #Тобольск #тобольскаяжизнь",,,0,1507275112
2057,1732,10076,10076,"У нас в Тобольске хороший климат. Все времена года четко разделены, правда зима бывает рано наступает и долговато, но уж больно она хороша.
Только при всем этом великолепии осеннюю хандру у меня никто не отменил(. И мой организм требует дождя,  пронизающего до костей ветра и слякоти. Вот уж не думала, что буду скучать по этому 😂.
Иногда удается пофотографировать, и я этому рада. 
#тобольскаяжизнь #Тобольск",,,1,1506870879
2058,1727,10076,10076,"Ходил Боря кудряшом, прикидывался басовитой девочкой. Беда подкралась незаметно).

Шутка). Сам захотел. Сказал, что хочет прическу, как у папы. Решили обойтись без машинокресел, мультиков и чем там еще занимаются в детских парикмахерских. Пошли в брутальную мужскую барберошную с иксбоксом, татуированными работниками, Мухаммедом Али на пол стены, разве, что виски не наливали ;).

Боря был абсолютно спокоен, нам было гораздо волнительнее. Показывали на папе, что тетя будет с ним делать, что машинка будет жужжать, что фен будет гудеть и волосиков станет меньше. По-моему мой ребенок гораздо взрослее, чем мне все время кажется или я хочу)). 

Посадили, сказали, что головой не надо шевелить и все. За 15 минут случилось полное преображение ребенка, в красаучека.

Вы помните свои детские взаимоотношения с парикмахером? Локоны сохраненные есть)?",,,4,1505819980
2059,1724,10076,10076,"Надо же деть куда-то 10 м крафта 😂
Тоболяки и проживающие в Тобольске поделитесь за «+» к карме и скидку на букет)
Букет из овощей",,,0,1505204988
2060,1715,10076,10076,"Давненько у меня руки чесались сделать такой букет. 
Это оказалось не так просто. Баклажаны красивые найти не удалось, пришлось взять наименее покоцаные. Укроп завял сразу по прибытии домой, морковка почернела на следующий день, уже в букете. Сижу, молюсь чтобы салат за час не испортился, а то запасного варианты у меня нет). Зеленушку нашла только в третьем цветочном. Пришлось купить 10 м крафта (так что придется еще букетов наделать). Но результатом я довольна, осталось узнать будет ли довольна именинница 🎉🎉🎉.
#букетизовощей #букетизовощейтобольск ",,,7,1504970001
2061,1714,10076,10076,"Девочки melnikova.kseniia anya4to, поддерживаю тему отцов и детей. Давайте придумаем хэштэг и в массы). У меня вообще отличный)! Люблю тебя megari47 ",,,0,1504884431
2062,1708,10076,10076,"Друзья, кто еще не оформил карту Тиньков (неужели есть такие)?
Кэшбэк - 1% рублями за любую покупку
До 30% по спецпредложениям
7% годовых на остаток на счете (выплата ежемесячно). 
Самый крутой плюс для меня - это то, что деньги можно снять в любом банкомате от 3 тр без процентов.
Зачем мне эта реклама)? 
Хочу подарить мужу на день рождения футболку versus (ну, это те, что с батлом гнойного и оксиморона). 
Кто давно хотел, но не решался, вот ссылка tinkoff.ru/sl/9OzGhZy7UxN
На сайте оформляете, курьер привозит, куда скажете. Проще не бывает.",,,5,1504714354
2063,1705,10076,10076,,,,0,1503741133
2064,1701,10076,10076,"В Тобольске жизнь кипит. 
У нас открылось очень интересное пространство, с множеством культурных и творческих мероприятий. Сегодня ходила на мк по изготовлению броши.  Броши, кстати, в тренде (вы же помните, что я за ними слежу 😆).
#артлаб @ АртЛаб Тобольск",,,3,1503736250
2065,1700,10076,10076,"Минздрав предупреждает! @ Saint Petersburg, Russia",,,1,1503736236
2066,1690,10076,10076,Не могла с красным чемоданом пройти мимо желтой стены 😂 @ Faces&Laces,,,9,1502640660
2067,1686,10076,10076,"Пионолюбители и по совместительству будущие родители выгуляли меня сегодня по ботаническому саду,  чему я безмерно рада. @ Ботанический Сад",,,1,1500234937
2068,1685,10076,10076,"Мать дорвалась до концерта впервые за 3 года.  Посадила голос, все болит, но как же это круто! Борян заценил FM Belfast, ну и отжигал под грибы,  а потом спрашивал «почему между нами таял лед? Летом? »",,,0,1499596525
2069,1683,10076,10076,"Привет, друзья!
Спасибо всем, кто участвовал в моей игре!
Оказалось, я темная лошадка, даже муж не с первого раза угадал, где неправда.
Эти милые открытки отправляются трем счастливицам в СПб, Москву и Бухарест. С двумя из них мы хорошо знакомы и это скорее не удача, а дружба). 
Итак рассказываю правду и неправду:
1 - правда, не было денег на ваймакс вот и не посмотрела. 
2 - правда, есть одна хоряга, которую учат все, кто танцует линди хоп. И одно из движений называется Сьюзи кью, вот откуда ноги...и хвост. 
3 - правда, читай предыдущий пункт.
4 - барабанная дробь та-дам вот она неправда. Есть желание поучиться играть на губной гормошке, но руки пока не дошли. 
5 - правда, правда она не сильно помогла, но, наверно, могло быть и кривее.
6 - правда, все лето мы пропадали во дворе и гоняли во всякие подвижные игры. Хорошо, что травмпункт был рядом, а то с качели на асфальт вниз головой мне тоже случалось планировать.
7 - и это правда, не знаю как доказать, ведь даже мои одноклассники думают, что это неправда. И в институте меня звали на тренировку сборной, но я не пошла из-за физики)))  о чем жалею.
8 - правда, до этого исключительно на поездах передвигалась не дальше Беларуси. 
9 - и это правда, все детство мечтала о велосипеде, накопила только к 27 годам. 
10 - правда,  мне нравилась реакция окружающих, когда я говорила, что хочу стать летчиком-испытателем. И я находилась под влиянием фильма «небесный тихоход». А журналистом я и сейчас не теряю надежду стать.

P. s.  Кто смотрел мои вчерашние стори, на фото опять эти железные чуваки, вид сзади. Это Робинзон Крузо и Пятница, сквер в их честь.",,,2,1499336118
2070,1670,10076,10076,"Привет, друзья! 
Это личный аккаунт, и я не популярный блогер, но решила написать пост-знакомство. Ведь с некоторыми мы знакомы совсем немного, с другими давно не виделись. Так что я присоединяюсь к популярной в интернете игре - “10 фактов обо мне, угадай, где неправда”. Поехали! 
1 - я не смотрела “Аватар”. 
2 - полное имя моей кошки Сьюзи Кью. 
3 - наш свадебный танец - линди хоп (это такая разновидность свинга). 
4 - я училась играть на губной гармошке.
5 - в детстве я носила пластинку на зубах. 
6 - однажды я сломала руку, во время игры в догонялки. 
7 - я играла за сборную школы по баскетболу. 
8 - первый мой полет на самолете состоялся в 22 года. 
9 - велосипед с двумя колесами у меня появился в 27, 
10 - а родила я в 30. Ладно, шучу, 10ым фактом будет то, что в первом классе я мечтала быть летчиком-испытателем и журналистом. 
Один факт неправда. Кто угадает, получит от меня милую открытку из славного города Тобольска. Такой у вас наверняка нет.",,,12,1499255496
2071,1669,10076,10076,Кто идет?,,,0,1498540000
2072,1668,10076,10076,"Питер и Москва! Я вам завидую!!
Я влюбилась в этого парня!",,,0,1497721122
2073,1665,10076,10076,Похвастаюсь еще одним прекрасным семейством) @ Тобольский Кремль,,,2,1497512157
2074,1662,10076,10076,"Сегодня гуляли по Кремлю с крутой семьей 👍
Не перестаю удивляться, какие же люди красивые,  особенно если к ним приглядеться😂 @ Тобольский Кремль",,,2,1497469139
2075,1647,10076,10076,"Именинник собирается в сад). Точнее папа собирает именинника😂
А я удивляюсь почему в лифтах зеркала заплеваны,  а у самой такое 🙈 @ Tobolsk",,,2,1497269269
2076,1646,10076,10076,"Сегодня будет репортаж с дня именинника) 
Радость моя 3ехгодичная!
Руки в карманы,  прям весь на стиле)",,,2,1497269259
2077,1645,10076,10076,Боря улыбнись!,,,2,1497269246
2078,1644,10076,10076,"Вот и закончился наш ДР,  а фотки еще нет). #галереясемейнойфотографии",,,0,1497269236
2079,1643,10076,10076,Подготовка к старту 🚴,,,8,1497269224
2080,1642,10076,10076,"""пельмени, пожалуйста! И побыстрее!""
😂",,,0,1497269213
2081,1635,10076,10076,"У нас в саду проводят занятия для малышей замечательные тренеры из футбольной школы ""Юниор"".
Тренировка представляет собой несколько веселых игр, причем реально веселых)), я иногда жалела, что мне не 3 года или хотя бы не 5)). А в конце все ребята по очереди забивают мячи в ворота, причем забивают даже те, кто всю тренировку сидел на стуле).
Тренера очень внимательные, умеют заинтересовать деток, прям им за это 👍 (любимый знак моего сына). Не перестаю удивляться откуда это берется в таких молодых парнях). Точнее откуда в моей голове стереотип, что они не должны быть такими))).

Фото не очень отражают, то безудержное веселье, что творится на тренировке, но вы уж простите мою любовь к чб).",,,4,1496226714
2082,1627,10076,10076,,,,0,1495429447
2083,1626,10076,10076,,,,0,1495306951
2084,1623,10076,10076,,,,9,1495227965
2085,1619,10076,10076,это сегодня 😂,,,3,1493701159
2086,1607,10076,10076,"Вот такой красоты нафоткали с прекрасной Алиной!
Спасибо тебе за то, что ты отважилась таки на это ;)!",,,0,1491720222
2087,1606,10076,10076,,,,0,1491125977
2088,1604,10076,10076,Еще вам моей Оли),,,0,1490633307
2089,1599,10076,10076,"У нас во дворе все не местные), все мамочки настроены на общение и многие стараются найти себе дело по душе, Катя, например, умеет делать МНУШный массаж!! 
А я вот их фотографировала)).
Огромное спасибо вам за доверие! Вы очень красивые!!",,,2,1489431649
2090,1597,10076,10076,"Когда дорвался до вкусных продуктов,  так даже бутерброд становится произведением😍#яфигеюсэтогофото #хочусъесть #фудфотографииямойконек #foodphoto  #ilikethis #photolike #sonyalpha6000 #незнаюкакойхэштэгпосиавить #russiancousineпожалуйстарепост) @ Helsinki",,,0,1488568179
2091,1596,10076,10076,,,,0,1487270585
2092,1594,10076,10076,"Я знаю Олю уже давно и думала, что хорошо) 
Но в процессе фотосессии и пересматриваю в очередной раз фото, я встречаю что-то новое. Прям не знаю как объяснить, чтоб себя не похвалить 😀. 
В общем в каждом человеке есть огонь!
Не надо стесняться! 
Ниже музыка для фотосессии)",,,1,1487264626
2093,1593,10076,10076,,,,0,1486826728
2094,1588,10076,10076,"Хотела рассказать про нашу фотосессию в Анапе, не смогла выбрать одну фотографию), ловите 4).
Так вот, будете в Анапе сразу пишите Валере [id41833058|@skvalval], и идите фотографироваться! Вы получите не просто отличные фото в память о путешествии, а настоящие эмоции вашей семьи в кадрах, еще общение с хорошим человеком 😉
Наша семья очень довольна! @ Anapa",,,2,1486057176
2095,1583,10076,10076,,,,0,1483170630
2096,1580,10076,10076,"Друзья!
Прошу вас помочь фонду Признание.  Это единственная возможность для деток-аутистов ходить в школу! в их числе мой племянник Егорка. Помогая проектам инклюзивного образования,  мы помогаем не только особым деткам, но и своим!
за репост огромная благодарность 🙏",,,0,1482562750
2097,1579,10076,10076,,,,0,1482526486
2098,1578,10076,10076,,,,0,1481731949
2099,1577,10076,10076,,,,0,1481711436
2100,1576,10076,10076,,,,0,1481216167
2101,1575,10076,10076,,,,0,1480083837
2102,1569,10076,10076,,,,0,1479148034
2103,1567,10076,10076,,,,0,1478152652
2104,1566,10076,10076,,,,0,1477604931
2105,1565,10076,10076,,,,0,1477520720
2106,1563,10076,10076,,,,0,1477397199
2107,1562,10076,10076,,,,0,1477136644
2108,1562,10076,10076,,,,0,1477136644
2109,1561,10076,10076,,,,0,1477059130
2110,1560,10076,10076,,,,0,1477058704
2111,1557,10076,10076,Мне кажется занятия идут мне на пользу),,,2,1476304397
2112,1556,10076,10076,,,,0,1474018130
2113,1555,10076,10076,,,,0,1472928213
2114,1553,10076,10076,,,,3,1472757886
2115,1548,10076,10076,,,,4,1462374371
2116,1546,10076,10076,,,,0,1458586016
2117,1545,10076,10076,,,,0,1457952549
2118,1543,10076,10076,,,,0,1456039093
2119,1540,10076,10076,скидка 10% для моих друзей!,,,0,1454100454
2120,1527,10076,10076,,,,0,1451578763
2121,1526,10076,10076,Стив МакКарри. Момент беззащитности,,,0,1450784663
2122,1525,10076,10076,,,,0,1450287064
2123,1511,10076,10076,,,,0,1445763871
2124,1510,10076,10076,,,,0,1443612274
2125,1509,10076,10076,,,,0,1443465636
2126,1508,10076,10076,,,,0,1443044212
2127,1507,10076,10076,,,,0,1442953249
2128,1505,10076,10076,,,,0,1442397662
2129,1503,10076,10076,,,,0,1441913797
2130,1502,10076,10076,,,,0,1441827354
2131,1500,10076,10076,,,,0,1440937299
2132,1499,10076,10076,,,,0,1440223856
2133,1491,10076,10076,"Друзья! Всем советую прекрасное и доброе мероприятие!
Мы вот не сможем пойти, зато билет купить можем ;)",,,0,1438330833
2134,1490,10076,10076,"Не покидает мою голову эта песня! Adieu, la tete",,,0,1438104188
2135,1489,10076,10076,,,,0,1438028269
2136,1487,10076,10076,,,,0,1436966037
2137,1486,10076,10076,,,,0,1436963362
2138,1480,10076,10076,"#Repost @megari47
・・・
Боря осваивает лонгборд)",,,5,1436112834
2139,1475,10076,10076,"#спросикнигу вот невезуха, ни одного слова на 10ой странице)",,,4,1435494934
2140,1472,10076,10076,,,,0,1435334404
2141,1463,10076,10076,,,,0,1434563582
2142,1459,10076,10076,,,,0,1434206901
2143,1458,10076,10076,,,,0,1434019387
2144,1457,10076,10076,,,,0,1433997945
2145,1442,10076,10076,"Чуть больше года спустя.
Я похорошела, у меня новый телефон). Сегодня год назад у меня родился сын (как же правильно мне телефон предлагает сказать ""родила"" :)). Не знаю как выразить словами свои чувства, просто сижу и слезы наворачиваются. Просто люблю его сильно-сильно.
Как говорится ""мое солнце и звезды"" ;)
Спасибо посылаю своему мужу, очень скучаю по тебе @megari47. И миллионы спасибо в космос, слышите! Я безмерно благодарна.",,,14,1433784963
2146,1441,10076,10076,,,,0,1433616328
2147,1427,10076,10076,@megari47 on Instagram: “Вышли в магазин”,,,11,1433147491
2148,1418,10076,10076,Мы с Михалычем выбрались в город),,,7,1432906104
2149,1417,10076,10076,,,,0,1432717605
2150,1415,10076,10076,,,,0,1432639825
2151,1414,10076,10076,,,,0,1432482676
2152,1413,10076,10076,,,,0,1432295869
2153,1412,10076,10076,,,,0,1432226074
2154,1409,10076,10076,,,,0,1431799840
2155,1405,10076,10076,,,,0,1431524986
2156,1404,10076,10076,,,,3,1431188783
2157,1399,10076,10076,Не быть мне чиновником,,,3,1429793113
2158,1388,10076,10076,"Сегодня у нас на ужин #веджибургер ! Получилась безумновкусная штука!
Но кто назвал бургеры фастфудом. У меня ушло 1.5 часа! (правда у меня плита ужасная и вся готовка на одной конфорке, но не думаю, что на другой плите вышло бы намного быстрее).
Тестили 2 вила булочек. Пышные определенно вкуснее ;)
#охужэтовеганство #веганужин #веганство",,,9,1429467896
2159,1386,10076,10076,,,,0,1428948822
2160,1385,10076,10076,День за днём навстречу детям! | Planeta,,,0,1428766064
2161,1383,10076,10076,,,,0,1428300495
2162,1382,10076,10076,Мы в Питер! Заходите в гости ;) ну или мы к вам),,,0,1428052440
2163,1381,10076,10076,,,,0,1427892554
2164,1375,10076,10076,"Участвуйте в акции! http://vk.com/app3480935 
 Перейдите по ссылке чтобы добавить значок на фото.",,,0,1426526396
2165,1374,10076,10076,"Участвуйте в акции! http://vk.com/app3480935 
 Перейдите по ссылке чтобы добавить значок на фото.",,,0,1426526350
2166,1373,10076,10076,,,,0,1426526346
2167,1372,10076,10076,,,,0,1426421644
2168,1365,10076,10076,,,,6,1426357914
2169,1364,10076,10076,,,,0,1426078221
2170,1363,10076,10076,,,,0,1426072067
2171,1359,10076,10076,Группа 5\'nizza выступит в Петербурге,,,0,1425491543
2172,1351,10076,10076,У меня только матные комментарии к этому,,,7,1425311001
2173,1349,10076,10076,,,,1,1425195620
2174,1348,10076,10076,Все не перестаю удивляться гуглокреативности,,,0,1424804776
2175,1347,10076,10076,,,,0,1424710069
2176,1341,10076,10076,,,,3,1424198057
2177,1337,10076,10076,,,,3,1424012729
2178,1336,10076,10076,,,,0,1423467603
2179,1335,10076,10076,,,,0,1423244996
2180,1328,10076,10076,Узнаете ли вы город с высоты птичьего полета? Пройти тест —»,,,6,1423211854
2181,1320,10076,10076,В наши кризисные годы осваиваем экономичные рецепты - луковый суп😊,,,7,1422804891
2182,1312,10076,10076,И ни в чем себе не отказывай😊,,,4,1422525201
2183,1308,10076,10076,"Нашла вот у мамы, сейчас буду исполнять пожелание😊",,,2,1422003028
2184,1305,10076,10076,,,,0,1421418249
2185,1303,10076,10076,,,,1,1421225732
2186,1302,10076,10076,,,,0,1421186806
2187,1300,10076,10076,,,,0,1421098620
2188,1290,10076,10076,Дедушкина радость😊,,,5,1420745604
2189,1289,10076,10076,Обменяю на кофе 2 прекрасные рукодельные таблички для свадебных поцелуев😊,,,4,1420739252
2190,1288,10076,10076,,,,0,1420721284
2191,1279,10076,10076,Шоколадный фондан,,,7,1420399811
2192,1273,10076,10076,,,,0,1419857543
2193,1267,10076,10076,,,,5,1419616644
2194,1266,10076,10076,,,,0,1419522793
2195,1265,10076,10076,Моим друзьям скидка 50% на фотобокс от netprint.ru!,,,0,1419231617
2196,1264,10076,10076,,,,0,1418421446
2197,1263,10076,10076,Очень улыбнуло =),,,0,1418387593
2198,1262,10076,10076,,,,0,1418372829
2199,1241,10076,10076,День рождения Бусёныша. Праздничный обед😊,,,18,1418041970
2200,1239,10076,10076,Голосуем :-P!,,,1,1417807060
2201,1237,10076,10076,Ну наконец-то!,,,0,1417377929
2202,1236,10076,10076,,,,0,1416482736
2203,1235,10076,10076,,,,0,1416482669
2204,1234,10076,10076,,,,0,1416469373
2205,1233,10076,10076,,,,0,1416429807
2206,1232,10076,10076,,,,0,1416396696
2207,1231,10076,10076,,,,0,1415973995
2208,1230,10076,10076,,,,0,1415655521
